GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,HOME_TEAM_WINS
2021-06-16,42000225,Jazz,Clippers,2020,111,0.45,0.704,0.37,15,36,0
2021-06-15,42000215,Nets,Bucks,2020,114,0.494,0.88,0.372,27,36,1
2021-06-14,42000204,Hawks,76ers,2020,103,0.366,0.81,0.3,24,49,1
2021-06-14,42000224,Clippers,Jazz,2020,118,0.468,0.816,0.405,19,44,1
2021-06-13,42000214,Bucks,Nets,2020,107,0.443,0.65,0.34,27,42,1
2021-06-13,42000234,Nuggets,Suns,2020,118,0.459,0.667,0.378,22,37,0
2021-06-12,42000223,Clippers,Jazz,2020,132,0.562,0.813,0.528,21,41,1
2021-06-11,42000203,Hawks,76ers,2020,111,0.476,0.844,0.261,15,36,0
2021-06-11,42000233,Nuggets,Suns,2020,102,0.411,0.625,0.341,21,46,0
2021-06-10,42000213,Bucks,Nets,2020,86,0.378,0.632,0.194,12,56,1
2021-06-10,42000222,Jazz,Clippers,2020,117,0.553,0.619,0.513,15,36,1
2021-06-09,42000232,Suns,Nuggets,2020,123,0.479,0.882,0.474,27,52,1
2021-06-08,42000202,76ers,Hawks,2020,118,0.529,0.636,0.462,29,37,1
2021-06-08,42000221,Jazz,Clippers,2020,112,0.407,0.808,0.34,18,46,1
2021-06-07,42000212,Nets,Bucks,2020,125,0.521,0.857,0.5,27,42,1
2021-06-07,42000231,Suns,Nuggets,2020,122,0.541,0.85,0.382,30,44,1
2021-06-06,42000201,76ers,Hawks,2020,124,0.549,0.686,0.345,25,41,0
2021-06-06,42000177,Clippers,Mavericks,2020,126,0.5,1,0.465,30,35,1
2021-06-05,42000211,Nets,Bucks,2020,115,0.469,0.889,0.385,25,47,1
2021-06-04,42000176,Mavericks,Clippers,2020,97,0.416,0.857,0.324,23,42,0
2021-06-03,42000166,Trail Blazers,Nuggets,2020,115,0.506,0.909,0.417,24,37,0
2021-06-03,42000156,Lakers,Suns,2020,100,0.418,0.875,0.286,21,35,0
2021-06-02,42000105,76ers,Wizards,2020,129,0.512,0.791,0.333,28,40,1
2021-06-02,42000135,Knicks,Hawks,2020,89,0.378,0.833,0.4,19,45,0
2021-06-02,42000145,Jazz,Grizzlies,2020,126,0.516,0.917,0.386,27,51,1
2021-06-02,42000175,Clippers,Mavericks,2020,100,0.413,0.8,0.368,25,47,0
2021-06-01,42000115,Nets,Celtics,2020,123,0.512,0.88,0.469,26,39,1
2021-06-01,42000165,Nuggets,Trail Blazers,2020,147,0.481,0.844,0.455,33,52,1
2021-06-01,42000155,Suns,Lakers,2020,115,0.457,0.714,0.333,29,47,1
2021-05-31,42000104,Wizards,76ers,2020,122,0.455,0.786,0.375,24,57,1
2021-05-31,42000144,Grizzlies,Jazz,2020,113,0.467,0.85,0.286,26,42,0
2021-05-30,42000134,Hawks,Knicks,2020,113,0.439,0.929,0.385,24,48,1
2021-05-30,42000154,Lakers,Suns,2020,92,0.395,0.714,0.325,19,50,0
2021-05-30,42000114,Celtics,Nets,2020,126,0.44,0.905,0.35,24,34,0
2021-05-30,42000174,Mavericks,Clippers,2020,81,0.348,0.636,0.167,15,41,0
2021-05-29,42000124,Heat,Bucks,2020,103,0.44,0.857,0.333,25,40,0
2021-05-29,42000164,Trail Blazers,Nuggets,2020,115,0.5,0.76,0.364,24,44,1
2021-05-29,42000103,Wizards,76ers,2020,103,0.396,0.76,0.229,18,41,0
2021-05-29,42000143,Grizzlies,Jazz,2020,111,0.43,0.857,0.317,23,50,0
2021-05-28,42000133,Hawks,Knicks,2020,105,0.519,0.625,0.593,28,42,1
2021-05-28,42000113,Celtics,Nets,2020,125,0.506,0.826,0.41,21,46,1
2021-05-28,42000173,Mavericks,Clippers,2020,108,0.442,0.667,0.513,17,33,0
2021-05-27,42000123,Heat,Bucks,2020,84,0.376,0.846,0.281,19,42,0
2021-05-27,42000153,Lakers,Suns,2020,109,0.442,0.867,0.25,19,51,1
2021-05-27,42000163,Trail Blazers,Nuggets,2020,115,0.45,0.846,0.311,20,45,0
2021-05-26,42000102,76ers,Wizards,2020,120,0.557,0.684,0.429,26,45,1
2021-05-26,42000132,Knicks,Hawks,2020,101,0.383,0.739,0.364,15,54,1
2021-05-26,42000142,Jazz,Grizzlies,2020,141,0.544,0.774,0.487,28,42,1
2021-05-25,42000112,Nets,Celtics,2020,130,0.523,0.955,0.447,31,46,1
2021-05-25,42000152,Suns,Lakers,2020,102,0.465,0.933,0.308,21,31,0
2021-05-25,42000172,Clippers,Mavericks,2020,121,0.536,0.9,0.394,23,39,0
2021-05-24,42000122,Bucks,Heat,2020,132,0.489,0.9,0.415,34,61,1
2021-05-24,42000162,Nuggets,Trail Blazers,2020,128,0.535,0.8,0.429,29,35,1
2021-05-23,42000101,76ers,Wizards,2020,125,0.495,0.697,0.313,27,40,1
2021-05-23,42000151,Suns,Lakers,2020,99,0.465,0.833,0.321,24,47,1
2021-05-23,42000131,Knicks,Hawks,2020,105,0.447,0.733,0.333,21,49,0
2021-05-23,42000141,Jazz,Grizzlies,2020,109,0.42,0.879,0.255,20,50,0
2021-05-22,42000121,Bucks,Heat,2020,109,0.438,0.606,0.161,19,64,1
2021-05-22,42000171,Clippers,Mavericks,2020,103,0.44,0.75,0.275,22,39,0
2021-05-22,42000111,Nets,Celtics,2020,104,0.417,0.897,0.235,18,50,1
2021-05-22,42000161,Nuggets,Trail Blazers,2020,109,0.505,0.5,0.306,22,48,0
2021-05-21,52000211,Warriors,Grizzlies,2020,112,0.447,0.8,0.353,30,48,0
2021-05-20,52000201,Wizards,Pacers,2020,142,0.581,0.769,0.5,34,52,1
2021-05-19,52000131,Grizzlies,Spurs,2020,100,0.444,0.542,0.318,18,56,1
2021-05-19,52000121,Lakers,Warriors,2020,103,0.407,0.76,0.323,27,49,1
2021-05-18,52000111,Pacers,Hornets,2020,144,0.552,0.8,0.457,35,54,1
2021-05-18,52000101,Celtics,Wizards,2020,118,0.396,0.844,0.333,20,49,1
2021-05-16,22001073,Knicks,Celtics,2020,96,0.43,0.789,0.481,16,41,1
2021-05-16,22001079,Raptors,Pacers,2020,113,0.402,0.793,0.316,21,48,0
2021-05-16,22001080,Wizards,Hornets,2020,115,0.484,0.81,0.323,22,53,1
2021-05-16,22001078,Spurs,Suns,2020,121,0.51,0.737,0.292,30,46,0
2021-05-16,22001070,Warriors,Grizzlies,2020,113,0.494,0.889,0.385,26,46,1
2021-05-16,22001066,Hawks,Rockets,2020,124,0.544,0.731,0.333,32,56,1
2021-05-16,22001067,Nets,Cavaliers,2020,123,0.566,0.765,0.533,35,37,1
2021-05-16,22001075,76ers,Magic,2020,128,0.489,0.739,0.475,35,41,1
2021-05-16,22001069,Pistons,Heat,2020,107,0.465,0.727,0.314,26,33,0
2021-05-16,22001068,Bulls,Bucks,2020,118,0.517,0.737,0.438,23,45,1
2021-05-16,22001071,Timberwolves,Mavericks,2020,136,0.544,0.84,0.425,35,38,1
2021-05-16,22001072,Pelicans,Lakers,2020,98,0.474,0.714,0.36,26,47,0
2021-05-16,22001074,Thunder,Clippers,2020,117,0.532,0.563,0.308,20,54,1
2021-05-16,22001076,Trail Blazers,Nuggets,2020,132,0.529,0.846,0.419,24,51,1
2021-05-16,22001077,Kings,Jazz,2020,99,0.467,0.6,0.3,24,39,0
2021-05-15,22001060,Nets,Bulls,2020,105,0.471,0.6,0.412,26,52,1
2021-05-15,22001061,Pacers,Lakers,2020,115,0.517,0.737,0.273,28,37,0
2021-05-15,22001064,Knicks,Hornets,2020,118,0.511,0.8,0.432,29,50,1
2021-05-15,22001063,Timberwolves,Celtics,2020,108,0.411,0.735,0.135,22,51,0
2021-05-15,22001065,Spurs,Suns,2020,103,0.443,0.875,0.154,23,41,0
2021-05-15,22001062,Bucks,Heat,2020,122,0.535,0.708,0.371,29,48,1
2021-05-14,22000204,Wizards,Cavaliers,2020,120,0.461,0.838,0.28,23,47,1
2021-05-14,22001054,Pistons,Nuggets,2020,91,0.41,0.739,0.162,21,41,0
2021-05-14,22001055,76ers,Magic,2020,122,0.473,0.947,0.471,35,46,1
2021-05-14,22001056,Thunder,Jazz,2020,93,0.429,0.938,0.316,13,45,0
2021-05-14,22000263,Grizzlies,Kings,2020,107,0.44,0.629,0.333,23,49,1
2021-05-14,22001057,Mavericks,Raptors,2020,114,0.433,0.905,0.405,27,42,1
2021-05-14,22001058,Rockets,Clippers,2020,122,0.535,0.727,0.378,30,41,1
2021-05-14,22001059,Warriors,Pelicans,2020,125,0.483,0.8,0.436,29,46,1
2021-05-13,22001047,Hornets,Clippers,2020,90,0.393,0.789,0.273,24,35,0
2021-05-13,22001048,Pacers,Bucks,2020,133,0.455,0.8,0.488,34,40,0
2021-05-13,22000458,Knicks,Spurs,2020,102,0.407,1,0.4,23,48,1
2021-05-13,22001049,Hawks,Magic,2020,116,0.436,0.833,0.389,19,49,1
2021-05-13,22001050,Heat,76ers,2020,106,0.506,1,0.371,26,47,1
2021-05-13,22000255,Grizzlies,Kings,2020,116,0.5,0.833,0.333,30,48,1
2021-05-13,22001051,Bulls,Raptors,2020,114,0.542,0.7,0.472,31,51,1
2021-05-13,22001052,Timberwolves,Nuggets,2020,103,0.425,0.594,0.39,20,43,0
2021-05-13,22001053,Suns,Trail Blazers,2020,118,0.466,0.885,0.406,22,42,1
2021-05-12,22001042,Hawks,Wizards,2020,120,0.512,0.786,0.303,22,51,1
2021-05-12,22001043,Nets,Spurs,2020,128,0.608,0.741,0.429,33,43,1
2021-05-12,22001044,Cavaliers,Celtics,2020,102,0.45,0.815,0.333,27,55,1
2021-05-12,22000154,Mavericks,Pelicans,2020,125,0.49,0.8,0.333,23,48,1
2021-05-12,22001045,Jazz,Trail Blazers,2020,98,0.412,0.762,0.3,15,53,0
2021-05-12,22001046,Lakers,Rockets,2020,124,0.571,0.591,0.35,28,41,1
2021-05-11,22000448,Hornets,Nuggets,2020,112,0.462,0.85,0.282,30,49,0
2021-05-11,22001033,Pistons,Timberwolves,2020,100,0.467,0.769,0.435,21,46,0
2021-05-11,22001032,Celtics,Heat,2020,121,0.523,0.647,0.486,31,32,0
2021-05-11,22001034,Raptors,Clippers,2020,96,0.407,0.842,0.27,21,35,0
2021-05-11,22001035,Pacers,76ers,2020,103,0.446,0.938,0.341,28,45,1
2021-05-11,22001036,Bulls,Nets,2020,107,0.406,0.786,0.409,21,45,0
2021-05-11,22001037,Grizzlies,Mavericks,2020,133,0.573,0.938,0.485,32,44,1
2021-05-11,22001038,Bucks,Magic,2020,114,0.426,0.741,0.242,16,63,1
2021-05-11,22001039,Warriors,Suns,2020,122,0.495,0.85,0.275,33,40,1
2021-05-11,22001040,Kings,Thunder,2020,122,0.512,0.789,0.487,28,40,1
2021-05-11,22001041,Lakers,Knicks,2020,101,0.416,0.789,0.429,31,53,1
2021-05-10,22001026,Hawks,Wizards,2020,125,0.479,0.885,0.333,23,55,1
2021-05-10,22001027,Cavaliers,Pacers,2020,102,0.355,0.767,0.333,21,50,0
2021-05-10,22001028,Grizzlies,Pelicans,2020,115,0.495,0.593,0.3,33,49,1
2021-05-10,22001029,Spurs,Bucks,2020,146,0.596,0.81,0.586,27,46,1
2021-05-10,22001030,Warriors,Jazz,2020,119,0.466,0.92,0.333,26,41,1
2021-05-10,22001031,Trail Blazers,Rockets,2020,140,0.511,0.8,0.45,30,47,1
2021-05-09,22000145,Celtics,Heat,2020,124,0.542,0.8,0.368,29,34,0
2021-05-09,22001019,Clippers,Knicks,2020,100,0.43,0.875,0.343,24,43,0
2021-05-09,22001020,Hornets,Pelicans,2020,110,0.442,0.722,0.351,22,46,0
2021-05-09,22001021,Cavaliers,Mavericks,2020,97,0.384,0.645,0.355,18,38,0
2021-05-09,22001022,Magic,Timberwolves,2020,96,0.396,0.682,0.25,20,45,0
2021-05-09,22001023,Pistons,Bulls,2020,96,0.456,0.591,0.407,22,37,0
2021-05-09,22001024,Lakers,Suns,2020,123,0.488,0.78,0.433,24,41,1
2021-05-09,22001025,Kings,Thunder,2020,126,0.529,0.833,0.444,30,51,1
2021-05-08,22001012,Pacers,Wizards,2020,132,0.481,0.833,0.241,33,49,0
2021-05-08,22001013,76ers,Pistons,2020,118,0.488,0.871,0.3,22,44,1
2021-05-08,22001014,Raptors,Grizzlies,2020,99,0.383,0.708,0.313,18,46,0
2021-05-08,22001015,Nuggets,Nets,2020,119,0.457,0.913,0.341,21,33,0
2021-05-08,22001016,Jazz,Rockets,2020,124,0.529,0.905,0.395,28,49,1
2021-05-08,22001017,Warriors,Thunder,2020,136,0.58,0.833,0.5,31,46,1
2021-05-08,22001018,Trail Blazers,Spurs,2020,124,0.464,0.733,0.353,24,63,1
2021-05-07,22001003,76ers,Pelicans,2020,109,0.447,0.818,0.429,27,51,1
2021-05-07,22000160,Bulls,Celtics,2020,121,0.434,0.944,0.45,26,52,1
2021-05-07,22001004,Hornets,Magic,2020,122,0.494,0.758,0.273,28,51,1
2021-05-07,22001005,Heat,Timberwolves,2020,121,0.506,0.741,0.406,27,37,1
2021-05-07,22001006,Bucks,Rockets,2020,141,0.537,0.87,0.413,30,53,1
2021-05-07,22001007,Mavericks,Cavaliers,2020,110,0.494,0.818,0.313,21,45,1
2021-05-07,22001008,Jazz,Nuggets,2020,127,0.483,0.87,0.457,27,38,1
2021-05-07,22001009,Suns,Knicks,2020,128,0.467,0.96,0.439,26,45,1
2021-05-07,22001010,Trail Blazers,Lakers,2020,106,0.42,0.952,0.324,22,44,1
2021-05-07,22001011,Kings,Spurs,2020,104,0.488,0.6,0.406,27,35,0
2021-05-06,22000434,Hornets,Bulls,2020,99,0.422,0.389,0.457,29,45,0
2021-05-06,22000997,Raptors,Wizards,2020,129,0.448,0.778,0.368,23,50,0
2021-05-06,22000998,Mavericks,Nets,2020,113,0.449,0.692,0.441,23,51,1
2021-05-06,22000999,Pistons,Grizzlies,2020,111,0.53,0.857,0.393,24,39,1
2021-05-06,22001000,Pacers,Hawks,2020,133,0.621,0.895,0.4,35,36,1
2021-05-06,22001001,Warriors,Thunder,2020,118,0.488,0.833,0.404,36,49,1
2021-05-06,22001002,Clippers,Lakers,2020,118,0.532,0.885,0.419,23,48,1
2021-05-05,22000990,Magic,Celtics,2020,96,0.388,0.857,0.24,13,45,0
2021-05-05,22000991,Cavaliers,Trail Blazers,2020,105,0.402,0.692,0.342,23,42,0
2021-05-05,22000183,Timberwolves,Grizzlies,2020,135,0.521,0.818,0.487,32,41,0
2021-05-05,22000235,Bucks,Wizards,2020,135,0.539,0.75,0.486,30,45,1
2021-05-05,22000992,Hawks,Suns,2020,135,0.631,0.889,0.5,35,46,1
2021-05-05,22000993,Pacers,Kings,2020,93,0.434,0.706,0.36,26,48,0
2021-05-05,22000994,Rockets,76ers,2020,115,0.452,0.778,0.378,28,38,0
2021-05-05,22000995,Nuggets,Knicks,2020,113,0.381,0.818,0.308,23,63,1
2021-05-05,22000996,Jazz,Spurs,2020,126,0.557,0.714,0.439,24,53,1
2021-05-04,22000983,Cavaliers,Suns,2020,118,0.456,0.852,0.448,29,42,0
2021-05-04,22000984,Pistons,Hornets,2020,99,0.459,0.6,0.281,21,46,0
2021-05-04,22000985,Bucks,Nets,2020,124,0.449,0.815,0.378,23,55,1
2021-05-04,22000986,Heat,Mavericks,2020,113,0.464,0.81,0.439,30,39,0
2021-05-04,22000987,Pelicans,Warriors,2020,108,0.402,0.818,0.4,28,57,1
2021-05-04,22000988,Thunder,Kings,2020,99,0.357,0.72,0.306,21,57,0
2021-05-04,22000989,Clippers,Raptors,2020,105,0.52,0.923,0.441,28,42,1
2021-05-03,22000975,Pistons,Magic,2020,112,0.473,0.722,0.314,24,42,0
2021-05-03,22000976,Wizards,Pacers,2020,154,0.612,0.792,0.409,50,44,1
2021-05-03,22000977,Pelicans,Warriors,2020,108,0.433,0.781,0.2,20,47,0
2021-05-03,22000978,Hawks,Trail Blazers,2020,123,0.524,0.833,0.488,32,49,1
2021-05-03,22000979,Bulls,76ers,2020,94,0.414,0.786,0.324,25,40,0
2021-05-03,22000980,Grizzlies,Knicks,2020,104,0.395,0.833,0.39,26,46,0
2021-05-03,22000981,Jazz,Spurs,2020,110,0.5,0.688,0.306,22,50,1
2021-05-03,22000982,Lakers,Nuggets,2020,93,0.438,0.696,0.433,18,43,1
2021-05-02,22000967,Bucks,Nets,2020,117,0.49,0.5,0.405,19,45,1
2021-05-02,22000968,Celtics,Trail Blazers,2020,119,0.483,0.867,0.513,29,45,0
2021-05-02,22000969,Hornets,Heat,2020,111,0.494,0.773,0.424,30,39,0
2021-05-02,22000970,Mavericks,Kings,2020,99,0.42,0.806,0.171,16,40,0
2021-05-02,22000971,Rockets,Knicks,2020,97,0.43,0.656,0.229,19,47,0
2021-05-02,22000972,Thunder,Suns,2020,120,0.489,0.708,0.433,23,47,0
2021-05-02,22000973,Spurs,76ers,2020,111,0.448,0.765,0.387,20,48,0
2021-05-02,22000974,Lakers,Raptors,2020,114,0.482,0.677,0.379,32,44,0
2021-05-01,22000957,Hornets,Pistons,2020,107,0.483,0.45,0.378,24,54,1
2021-05-01,22000958,Rockets,Warriors,2020,87,0.36,0.636,0.214,20,49,0
2021-05-01,22000959,Hawks,Bulls,2020,108,0.5,0.769,0.389,19,44,1
2021-05-01,22000960,Cavaliers,Heat,2020,107,0.5,0.765,0.5,30,39,0
2021-05-01,22000961,Magic,Grizzlies,2020,112,0.447,0.893,0.44,20,37,1
2021-05-01,22000962,Timberwolves,Pelicans,2020,136,0.453,0.781,0.313,35,51,0
2021-05-01,22000963,Thunder,Pacers,2020,95,0.342,0.478,0.211,23,48,0
2021-05-01,22000964,Mavericks,Wizards,2020,125,0.54,0.636,0.447,31,36,1
2021-05-01,22000965,Jazz,Raptors,2020,106,0.474,0.833,0.415,20,49,1
2021-05-01,22000966,Clippers,Nuggets,2020,104,0.434,0.75,0.412,21,39,0
2021-04-30,22000949,76ers,Hawks,2020,126,0.465,0.846,0.357,27,50,1
2021-04-30,22000950,Celtics,Spurs,2020,143,0.467,0.75,0.474,31,52,1
2021-04-30,22000951,Cavaliers,Wizards,2020,93,0.415,0.643,0.212,19,46,0
2021-04-30,22000952,Nets,Trail Blazers,2020,109,0.421,0.842,0.317,20,42,0
2021-04-30,22000953,Grizzlies,Magic,2020,92,0.343,0.813,0.282,25,57,1
2021-04-30,22000954,Bulls,Bucks,2020,98,0.385,0.667,0.303,23,50,0
2021-04-30,22000955,Suns,Jazz,2020,121,0.545,0.737,0.333,27,44,1
2021-04-30,22000956,Lakers,Kings,2020,106,0.506,0.714,0.25,24,43,0
2021-04-29,22000943,Pistons,Mavericks,2020,105,0.507,0.676,0.345,26,39,0
2021-04-29,22000944,Pacers,Nets,2020,113,0.427,0.952,0.282,23,38,0
2021-04-29,22000945,Rockets,Bucks,2020,143,0.5,0.833,0.543,23,52,1
2021-04-29,22000946,Timberwolves,Warriors,2020,126,0.457,0.69,0.488,31,57,1
2021-04-29,22000947,Thunder,Pelicans,2020,95,0.382,0.8,0.282,18,53,0
2021-04-29,22000948,Nuggets,Raptors,2020,121,0.473,0.808,0.343,22,47,1
2021-04-28,22000933,Cavaliers,Magic,2020,104,0.402,0.75,0.273,30,45,0
2021-04-28,22000934,76ers,Hawks,2020,127,0.539,0.682,0.444,29,46,1
2021-04-28,22000935,Wizards,Lakers,2020,116,0.522,0.762,0.333,24,50,1
2021-04-28,22000936,Celtics,Hornets,2020,120,0.478,0.773,0.375,26,54,1
2021-04-28,22000937,Knicks,Bulls,2020,113,0.462,0.895,0.444,27,41,1
2021-04-28,22000938,Heat,Spurs,2020,116,0.506,0.875,0.36,26,48,1
2021-04-28,22000939,Grizzlies,Trail Blazers,2020,109,0.42,0.867,0.281,26,44,0
2021-04-28,22000940,Nuggets,Pelicans,2020,114,0.506,0.783,0.313,26,38,1
2021-04-28,22000941,Suns,Clippers,2020,109,0.473,0.769,0.351,23,45,1
2021-04-28,22000942,Kings,Jazz,2020,105,0.483,0.824,0.333,24,24,0
2021-04-27,22000927,Celtics,Thunder,2020,115,0.423,0.88,0.224,21,39,0
2021-04-27,22000928,Hornets,Bucks,2020,104,0.463,0.696,0.343,26,38,0
2021-04-27,22000929,Pacers,Trail Blazers,2020,112,0.465,0.786,0.333,25,38,0
2021-04-27,22000930,Raptors,Nets,2020,103,0.396,0.842,0.349,24,47,0
2021-04-27,22000931,Rockets,Timberwolves,2020,107,0.488,0.727,0.226,24,45,0
2021-04-27,22000932,Warriors,Mavericks,2020,103,0.405,0.792,0.372,25,43,0
2021-04-26,22000916,Pistons,Hawks,2020,100,0.476,0.733,0.346,22,47,1
2021-04-26,22000917,Magic,Lakers,2020,103,0.474,0.833,0.44,16,28,0
2021-04-26,22000918,76ers,Thunder,2020,121,0.547,0.722,0.452,27,41,1
2021-04-26,22000919,Wizards,Spurs,2020,143,0.532,0.84,0.3,26,50,0
2021-04-26,22000920,Knicks,Suns,2020,110,0.517,0.8,0.414,24,35,0
2021-04-26,22000921,Raptors,Cavaliers,2020,112,0.544,0.9,0.276,32,40,1
2021-04-26,22000922,Heat,Bulls,2020,102,0.429,0.92,0.194,18,34,0
2021-04-26,22000923,Timberwolves,Jazz,2020,105,0.446,0.714,0.364,29,48,1
2021-04-26,22000924,Pelicans,Clippers,2020,120,0.537,0.654,0.517,28,44,1
2021-04-26,22000925,Nuggets,Grizzlies,2020,120,0.479,0.864,0.333,25,48,1
2021-04-26,22000926,Kings,Mavericks,2020,113,0.519,0.889,0.448,23,46,1
2021-04-25,22000911,Hornets,Celtics,2020,125,0.505,0.909,0.488,39,46,1
2021-04-25,22000912,Nets,Suns,2020,128,0.529,0.852,0.464,30,44,1
2021-04-25,22000240,Trail Blazers,Grizzlies,2020,113,0.371,0.84,0.368,21,53,0
2021-04-25,22000197,Wizards,Cavaliers,2020,119,0.483,0.808,0.387,25,36,1
2021-04-25,22000913,Hawks,Bucks,2020,111,0.455,0.783,0.371,23,44,1
2021-04-25,22000914,Magic,Pacers,2020,112,0.396,0.786,0.313,22,51,0
2021-04-25,22000915,Warriors,Kings,2020,117,0.484,0.733,0.389,30,53,1
2021-04-24,22000904,Knicks,Raptors,2020,120,0.56,0.833,0.516,20,44,1
2021-04-24,22000905,Bucks,76ers,2020,132,0.516,0.667,0.45,33,55,1
2021-04-24,22000906,Pacers,Pistons,2020,115,0.417,0.714,0.313,28,39,1
2021-04-24,22000264,Pelicans,Spurs,2020,108,0.471,0.531,0.409,20,48,0
2021-04-24,22000907,Heat,Bulls,2020,106,0.45,0.833,0.378,22,37,1
2021-04-24,22000908,Mavericks,Lakers,2020,108,0.487,0.76,0.433,26,51,1
2021-04-24,22000909,Jazz,Timberwolves,2020,96,0.402,0.733,0.404,24,45,0
2021-04-24,22000910,Nuggets,Rockets,2020,129,0.595,0.813,0.432,36,36,1
2021-04-23,22000898,Hawks,Heat,2020,118,0.538,0.895,0.429,24,38,1
2021-04-23,22000899,Nets,Celtics,2020,109,0.43,0.857,0.344,26,47,1
2021-04-23,22000900,Hornets,Cavaliers,2020,108,0.426,0.778,0.35,26,38,1
2021-04-23,22000901,Rockets,Clippers,2020,104,0.404,0.864,0.31,24,47,0
2021-04-23,22000902,Thunder,Wizards,2020,109,0.419,0.84,0.303,18,40,0
2021-04-23,22000225,Trail Blazers,Grizzlies,2020,128,0.479,0.815,0.4,28,50,0
2021-04-23,22000903,Warriors,Nuggets,2020,118,0.536,0.722,0.385,40,52,1
2021-04-22,22000892,Celtics,Suns,2020,99,0.429,0.875,0.3,20,48,1
2021-04-22,22000893,Magic,Pelicans,2020,100,0.367,0.789,0.361,13,40,0
2021-04-22,22000894,Bucks,76ers,2020,124,0.556,0.609,0.5,32,45,1
2021-04-22,22000895,Spurs,Pistons,2020,106,0.463,0.778,0.458,28,43,1
2021-04-22,22000896,Bulls,Hornets,2020,108,0.494,0.727,0.326,30,50,1
2021-04-22,22000897,Mavericks,Lakers,2020,115,0.488,0.722,0.375,23,38,1
2021-04-21,22000881,Cavaliers,Bulls,2020,121,0.511,0.789,0.444,27,41,1
2021-04-21,22000882,Pacers,Thunder,2020,122,0.455,0.8,0.35,30,47,1
2021-04-21,22000883,76ers,Suns,2020,113,0.513,0.692,0.52,24,44,0
2021-04-21,22000884,Raptors,Nets,2020,114,0.433,0.857,0.383,23,48,1
2021-04-21,22000885,Wizards,Warriors,2020,118,0.418,0.842,0.357,23,61,1
2021-04-21,22000886,Knicks,Hawks,2020,137,0.538,0.8,0.543,29,49,1
2021-04-21,22000887,Rockets,Jazz,2020,89,0.354,0.529,0.204,17,50,0
2021-04-21,22000442,Mavericks,Pistons,2020,127,0.5,0.731,0.372,25,43,1
2021-04-21,22000888,Spurs,Heat,2020,87,0.403,0.75,0.286,21,38,0
2021-04-21,22000889,Clippers,Grizzlies,2020,117,0.452,0.75,0.519,28,43,1
2021-04-21,22000890,Trail Blazers,Nuggets,2020,105,0.46,0.867,0.333,21,41,0
2021-04-21,22000891,Kings,Timberwolves,2020,128,0.581,0.806,0.515,29,33,1
2021-04-20,22000876,Hawks,Magic,2020,112,0.415,0.862,0.265,20,65,1
2021-04-20,22000877,Knicks,Hornets,2020,109,0.482,0.917,0.4,22,39,1
2021-04-20,22000878,Pelicans,Nets,2020,129,0.56,0.625,0.364,28,37,0
2021-04-20,22000879,Trail Blazers,Clippers,2020,112,0.447,0.737,0.318,22,42,0
2021-04-20,22000880,Kings,Timberwolves,2020,120,0.454,0.875,0.429,28,39,0
2021-04-19,22000868,Pistons,Cavaliers,2020,109,0.488,0.714,0.37,25,44,1
2021-04-19,22000869,Celtics,Bulls,2020,96,0.468,0.933,0.4,21,39,0
2021-04-19,22000870,76ers,Warriors,2020,96,0.393,0.778,0.375,26,42,0
2021-04-19,22000473,Pacers,Spurs,2020,94,0.327,0.667,0.235,20,54,0
2021-04-19,22000871,Heat,Rockets,2020,113,0.484,0.571,0.396,31,52,1
2021-04-19,22000872,Wizards,Thunder,2020,119,0.505,0.586,0.323,31,42,1
2021-04-19,22000873,Bucks,Suns,2020,127,0.48,0.947,0.324,19,51,0
2021-04-19,22000874,Nuggets,Grizzlies,2020,139,0.5,0.846,0.385,30,58,1
2021-04-19,22000875,Lakers,Jazz,2020,97,0.43,0.68,0.429,17,32,0
2021-04-18,22000861,Hawks,Pacers,2020,129,0.489,0.765,0.406,20,51,1
2021-04-18,22000862,Knicks,Pelicans,2020,122,0.474,0.875,0.379,27,49,1
2021-04-18,22000863,Heat,Nets,2020,109,0.437,0.81,0.41,28,53,1
2021-04-18,22000362,Hornets,Trail Blazers,2020,109,0.47,0.765,0.419,26,46,1
2021-04-18,22000864,Magic,Rockets,2020,110,0.451,0.895,0.344,28,36,0
2021-04-18,22000865,Raptors,Thunder,2020,112,0.385,0.875,0.447,23,47,1
2021-04-18,22000866,Mavericks,Kings,2020,107,0.448,0.65,0.333,15,42,0
2021-04-18,22000867,Clippers,Timberwolves,2020,124,0.506,0.765,0.5,31,48,1
2021-04-17,22000855,Lakers,Jazz,2020,127,0.516,0.87,0.333,26,52,1
2021-04-17,22000856,Wizards,Pistons,2020,121,0.532,0.632,0.563,25,48,1
2021-04-17,22000857,Bulls,Cavaliers,2020,106,0.5,0.889,0.4,30,38,1
2021-04-17,22000858,Celtics,Warriors,2020,119,0.468,0.8,0.326,18,45,1
2021-04-17,22000859,Bucks,Grizzlies,2020,115,0.429,0.778,0.34,27,45,0
2021-04-17,22000860,Suns,Spurs,2020,85,0.4,0.438,0.222,19,48,0
2021-04-16,22000844,Jazz,Pacers,2020,119,0.483,0.792,0.381,22,56,1
2021-04-16,22000845,Pistons,Thunder,2020,110,0.422,0.706,0.286,22,54,1
