GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2015-01-23,Timberwolves,Pelicans,2014,84,0.417,0.706,0.222,27,38,92,0.5,0.643,0.75,17,37,0
2015-01-23,Spurs,Lakers,2014,99,0.429,0.741,0.292,19,52,85,0.398,0.7,0.385,18,40,1
2015-01-23,Nuggets,Celtics,2014,99,0.416,0.731,0.286,20,48,100,0.493,0.63,0.429,20,41,0
2015-01-23,Suns,Rockets,2014,111,0.462,0.708,0.333,21,44,113,0.524,0.75,0.37,24,41,0
2015-01-23,Warriors,Kings,2014,126,0.479,0.864,0.425,32,46,101,0.415,0.853,0.235,19,43,1
2015-01-22,Bulls,Spurs,2014,104,0.474,0.813,0.316,19,46,81,0.37,0.833,0.286,17,39,1
2015-01-22,Bucks,Jazz,2014,99,0.457,0.833,0.385,26,40,101,0.451,0.821,0.452,25,43,0
2015-01-22,Trail Blazers,Celtics,2014,89,0.371,0.737,0.321,16,45,90,0.448,0.714,0.368,23,47,0
2015-01-22,Clippers,Nets,2014,123,0.59,0.667,0.44,41,48,84,0.375,0.56,0.19,17,40,1
2015-01-21,Hornets,Heat,2014,78,0.338,0.667,0.211,19,56,76,0.345,0.867,0.278,14,41,1
2015-01-21,Cavaliers,Jazz,2014,106,0.519,0.68,0.208,24,45,92,0.417,0.778,0.364,24,42,1
2015-01-21,76ers,Knicks,2014,91,0.367,0.781,0.348,20,43,98,0.407,0.85,0.35,26,52,0
2015-01-21,Hawks,Pacers,2014,110,0.5,0.731,0.448,30,43,91,0.397,0.923,0.2,22,42,1
2015-01-21,Pistons,Magic,2014,128,0.521,0.833,0.417,35,45,118,0.495,1,0.4,29,42,1
2015-01-21,Grizzlies,Raptors,2014,92,0.459,0.793,0.143,15,45,86,0.318,0.844,0.179,14,50,1
2015-01-21,Timberwolves,Mavericks,2014,75,0.348,0.733,0.133,22,43,98,0.513,0.643,0.407,26,42,0
2015-01-21,Pelicans,Lakers,2014,96,0.458,0.81,0.188,21,45,80,0.364,0.857,0.3,16,41,1
2015-01-21,Wizards,Thunder,2014,103,0.38,0.769,0.233,23,58,105,0.392,0.826,0.207,21,57,0
2015-01-21,Suns,Trail Blazers,2014,118,0.511,0.625,0.333,24,50,113,0.448,0.786,0.406,21,44,1
2015-01-21,Kings,Nets,2014,100,0.464,0.708,0.278,22,42,103,0.468,0.8,0.25,22,43,0
2015-01-21,Warriors,Rockets,2014,126,0.5,0.833,0.448,26,46,113,0.425,0.839,0.406,23,46,1
2015-01-20,Heat,Thunder,2014,86,0.471,0.737,0.364,20,36,94,0.446,0.6,0.231,15,42,0
2015-01-20,Nuggets,Spurs,2014,99,0.468,0.69,0.357,26,42,109,0.452,0.815,0.407,27,44,0
2015-01-19,Hornets,Timberwolves,2014,105,0.449,0.684,0.545,27,47,80,0.363,0.8,0.316,16,42,1
2015-01-19,Wizards,76ers,2014,111,0.556,0.778,0.538,26,53,76,0.329,0.609,0.25,19,30,1
2015-01-19,Hawks,Pistons,2014,93,0.44,0.714,0.3,31,42,82,0.354,0.577,0.257,17,61,1
2015-01-19,Clippers,Celtics,2014,102,0.476,0.789,0.429,27,44,93,0.393,0.714,0.414,24,43,1
2015-01-19,Warriors,Nuggets,2014,122,0.543,0.778,0.481,30,53,79,0.345,0.632,0.292,17,39,1
2015-01-19,Grizzlies,Mavericks,2014,95,0.424,0.909,0.136,17,42,103,0.447,0.758,0.4,17,42,0
2015-01-19,Rockets,Pacers,2014,110,0.514,0.727,0.387,26,39,98,0.459,0.778,0.222,21,43,1
2015-01-19,Knicks,Pelicans,2014,99,0.487,0.765,0.435,22,34,92,0.417,0.7,0.296,13,50,1
2015-01-19,Cavaliers,Bulls,2014,108,0.456,0.72,0.444,20,54,94,0.375,0.813,0.5,12,40,1
2015-01-19,Bucks,Raptors,2014,89,0.447,0.64,0.278,22,43,92,0.4,0.583,0.25,17,54,0
2015-01-19,Trail Blazers,Kings,2014,98,0.398,0.654,0.306,21,35,94,0.447,0.733,0.333,13,53,1
2015-01-19,Suns,Lakers,2014,115,0.5,0.727,0.406,23,41,100,0.453,0.686,0.471,24,46,1
2015-01-18,Raptors,Pelicans,2014,93,0.431,0.828,0.28,18,37,95,0.476,0.6,0.294,19,41,0
2015-01-18,Magic,Thunder,2014,99,0.398,0.778,0.348,18,33,127,0.578,0.688,0.36,28,54,0
2015-01-18,Spurs,Jazz,2014,89,0.388,0.826,0.471,23,49,69,0.333,0.625,0.3,23,48,1
2015-01-17,Hornets,Pacers,2014,80,0.307,0.64,0.133,16,58,71,0.357,0.692,0.095,18,56,1
2015-01-17,Pistons,76ers,2014,107,0.432,0.842,0.429,27,47,89,0.463,0.857,0.25,24,42,1
2015-01-17,Bulls,Hawks,2014,99,0.463,0.8,0.346,25,43,107,0.476,0.762,0.423,31,40,0
2015-01-17,Rockets,Warriors,2014,106,0.42,0.735,0.304,22,39,131,0.549,0.667,0.409,32,49,0
2015-01-17,Nets,Wizards,2014,90,0.439,0.778,0.235,17,40,99,0.519,0.519,0.313,23,49,0
2015-01-17,Grizzlies,Trail Blazers,2014,102,0.506,0.667,0.533,21,50,98,0.387,0.867,0.361,20,40,1
2015-01-17,Nuggets,Timberwolves,2014,105,0.413,0.864,0.323,21,39,113,0.538,0.905,0.421,24,43,0
2015-01-17,Kings,Clippers,2014,108,0.461,0.808,0.278,18,54,117,0.478,0.645,0.321,24,34,0
2015-01-16,Pacers,Pistons,2014,96,0.449,0.833,0.333,22,44,98,0.376,0.875,0.419,17,49,0
2015-01-16,Magic,Grizzlies,2014,96,0.456,0.75,0.375,22,39,106,0.46,0.793,0.214,27,47,0
2015-01-16,76ers,Pelicans,2014,96,0.45,0.63,0.318,22,39,81,0.387,0.655,0.235,17,55,1
2015-01-16,Wizards,Nets,2014,80,0.425,0.875,0.235,23,37,102,0.457,0.774,0.333,18,39,0
2015-01-16,Celtics,Bulls,2014,103,0.494,0.875,0.313,29,45,119,0.539,0.833,0.52,28,36,0
2015-01-16,Raptors,Hawks,2014,89,0.427,0.765,0.24,20,35,110,0.609,0.875,0.522,30,32,0
2015-01-16,Thunder,Warriors,2014,127,0.526,0.789,0.455,27,54,115,0.457,0.786,0.375,24,43,1
2015-01-16,Mavericks,Nuggets,2014,97,0.418,0.793,0.32,22,52,89,0.41,0.48,0.36,23,52,1
2015-01-16,Spurs,Trail Blazers,2014,110,0.447,0.882,0.379,34,49,96,0.5,0.8,0.316,20,32,1
2015-01-16,Suns,Timberwolves,2014,110,0.552,0.818,0.333,18,46,99,0.462,0.583,0.364,26,36,1
2015-01-16,Jazz,Lakers,2014,94,0.424,1,0.387,24,38,85,0.477,0.741,0.429,7,42,1
2015-01-16,Kings,Heat,2014,83,0.427,0.857,0.438,20,35,95,0.473,0.81,0.471,26,38,0
2015-01-16,Clippers,Cavaliers,2014,121,0.473,0.694,0.345,26,43,126,0.554,0.774,0.435,23,44,0
2015-01-15,Bucks,Knicks,2014,95,0.389,0.738,0.444,21,44,79,0.412,0.75,0.364,22,36,1
2015-01-15,Rockets,Thunder,2014,112,0.477,0.737,0.444,25,41,101,0.432,0.714,0.379,25,43,1
2015-01-15,Lakers,Cavaliers,2014,102,0.513,0.696,0.333,26,35,109,0.474,0.722,0.3,14,38,0
2015-01-14,Hornets,Spurs,2014,93,0.384,0.657,0.308,15,48,98,0.435,0.8,0.381,27,42,0
2015-01-14,Magic,Rockets,2014,120,0.489,0.885,0.346,22,39,113,0.506,0.87,0.346,26,38,1
2015-01-14,Nets,Grizzlies,2014,92,0.48,0.833,0.385,19,36,103,0.47,0.759,0.176,18,41,0
2015-01-14,Pistons,Pelicans,2014,94,0.466,0.783,0.364,23,30,105,0.488,0.826,0.381,23,47,0
2015-01-14,Raptors,76ers,2014,100,0.463,0.636,0.345,26,49,84,0.388,0.613,0.158,13,45,1
2015-01-14,Bulls,Wizards,2014,99,0.43,0.75,0.481,18,33,105,0.513,0.8,0.333,29,43,0
2015-01-14,Celtics,Hawks,2014,91,0.41,0.857,0.333,22,40,105,0.493,0.852,0.345,23,35,0
2015-01-14,Nuggets,Mavericks,2014,114,0.5,0.8,0.211,25,51,107,0.41,0.8,0.243,24,39,1
2015-01-14,Warriors,Heat,2014,104,0.469,0.789,0.448,29,36,89,0.423,0.852,0.333,19,41,1
2015-01-14,Trail Blazers,Clippers,2014,94,0.402,0.9,0.231,22,48,100,0.42,0.947,0.348,20,44,0
2015-01-13,Pacers,Timberwolves,2014,101,0.488,0.6,0.278,22,41,110,0.471,0.947,0.5,22,34,0
2015-01-13,76ers,Hawks,2014,87,0.408,0.64,0.36,20,35,105,0.483,0.563,0.522,34,47,0
2015-01-13,Wizards,Spurs,2014,101,0.493,0.875,0.5,20,48,93,0.396,0.667,0.31,26,34,1
2015-01-13,Suns,Cavaliers,2014,107,0.526,0.741,0.35,23,34,100,0.439,0.75,0.371,16,42,1
2015-01-13,Jazz,Warriors,2014,105,0.481,0.833,0.333,14,44,116,0.505,0.846,0.52,32,31,0
2015-01-13,Kings,Mavericks,2014,104,0.442,0.794,0.056,22,59,108,0.43,0.696,0.25,23,44,0
2015-01-13,Lakers,Heat,2014,75,0.315,0.722,0.174,20,46,78,0.423,0.667,0.125,23,52,0
2015-01-12,Celtics,Pelicans,2014,108,0.42,0.839,0.333,24,44,100,0.413,0.865,0.4,20,45,1
2015-01-12,Nets,Rockets,2014,99,0.464,0.889,0.238,18,41,113,0.477,0.75,0.4,22,42,0
2015-01-12,Raptors,Pistons,2014,111,0.54,0.714,0.259,29,42,114,0.427,0.806,0.333,24,46,0
2015-01-12,Bulls,Magic,2014,114,0.488,0.727,0.296,25,43,121,0.593,0.621,0.389,28,34,0
2015-01-11,Hawks,Wizards,2014,120,0.472,0.833,0.516,34,42,89,0.474,0.8,0.25,25,39,1
2015-01-11,Clippers,Heat,2014,90,0.453,0.722,0.346,17,27,104,0.481,0.833,0.286,28,46,0
2015-01-11,Grizzlies,Suns,2014,122,0.48,0.708,0.429,24,54,110,0.42,0.783,0.229,20,46,1
2015-01-11,Kings,Cavaliers,2014,103,0.488,0.765,0.353,20,45,84,0.423,0.583,0.344,18,41,1
2015-01-11,Lakers,Trail Blazers,2014,94,0.444,0.789,0.318,29,45,106,0.477,0.647,0.419,28,43,0
2015-01-10,Knicks,Hornets,2014,82,0.388,0.889,0.276,17,29,110,0.5,0.758,0.438,18,51,0
2015-01-10,Clippers,Mavericks,2014,120,0.523,0.714,0.419,31,47,100,0.442,0.706,0.4,29,40,1
2015-01-10,Pistons,Nets,2014,98,0.425,0.731,0.333,27,44,93,0.42,1,0.29,25,46,1
2015-01-10,76ers,Pacers,2014,93,0.4,0.72,0.458,21,44,92,0.333,0.714,0.222,16,54,1
2015-01-10,Raptors,Celtics,2014,109,0.451,0.737,0.433,23,48,96,0.47,0.6,0.333,23,43,1
2015-01-10,Bulls,Bucks,2014,95,0.398,0.875,0.235,24,51,87,0.444,0.75,0.273,19,37,1
2015-01-10,Rockets,Jazz,2014,97,0.429,0.857,0.382,24,33,82,0.414,0.905,0.294,20,41,1
2015-01-10,Timberwolves,Spurs,2014,93,0.395,1,0.2,17,42,108,0.488,0.85,0.375,21,45,0
2015-01-10,Trail Blazers,Magic,2014,103,0.474,0.808,0.385,22,43,92,0.402,0.75,0.143,22,49,1
2015-01-09,Pacers,Celtics,2014,107,0.37,0.882,0.391,21,56,103,0.398,0.688,0.294,25,50,1
2015-01-09,Nets,76ers,2014,88,0.452,0.704,0.188,21,42,90,0.456,0.588,0.471,22,38,0
2015-01-09,Pistons,Hawks,2014,103,0.396,0.778,0.302,24,46,106,0.488,0.667,0.435,27,49,0
2015-01-09,Pelicans,Grizzlies,2014,106,0.457,0.846,0.5,21,47,95,0.439,0.773,0.353,17,44,1
2015-01-09,Thunder,Jazz,2014,99,0.462,0.889,0.333,25,38,94,0.486,0.682,0.333,22,44,1
2015-01-09,Wizards,Bulls,2014,102,0.477,0.632,0.533,27,48,86,0.386,0.632,0.385,16,46,1
2015-01-09,Bucks,Timberwolves,2014,98,0.52,0.8,0.632,30,39,84,0.405,0.824,0.273,22,40,1
2015-01-09,Spurs,Suns,2014,100,0.427,0.722,0.478,28,40,95,0.446,0.667,0.269,23,48,1
2015-01-09,Kings,Nuggets,2014,108,0.488,0.75,0.316,19,38,118,0.553,0.679,0.294,27,39,0
2015-01-09,Warriors,Cavaliers,2014,112,0.5,0.941,0.333,35,44,94,0.407,0.739,0.304,13,45,1
2015-01-09,Lakers,Magic,2014,101,0.4,0.71,0.333,16,60,84,0.395,0.783,0.429,19,36,1
2015-01-08,Raptors,Hornets,2014,95,0.398,0.76,0.323,20,42,103,0.477,0.682,0.25,21,46,0
2015-01-08,Knicks,Rockets,2014,96,0.463,0.524,0.423,22,38,120,0.532,0.688,0.444,25,36,0
2015-01-08,Trail Blazers,Heat,2014,99,0.421,0.733,0.296,19,50,83,0.377,0.733,0.214,15,42,1
2015-01-07,Hornets,Pelicans,2014,98,0.43,0.769,0.286,18,43,94,0.45,0.667,0.333,19,43,1
2015-01-07,Cavaliers,Rockets,2014,93,0.415,0.789,0.345,16,37,105,0.453,0.625,0.353,26,50,0
2015-01-07,76ers,Bucks,2014,77,0.301,0.862,0.08,14,44,97,0.539,0.636,0.471,32,43,0
2015-01-07,Wizards,Knicks,2014,101,0.513,0.714,0.5,28,44,91,0.415,0.75,0.423,18,41,1
2015-01-07,Hawks,Grizzlies,2014,96,0.444,0.826,0.52,21,37,86,0.443,1,0.294,20,39,1
2015-01-07,Nets,Celtics,2014,81,0.405,0.692,0.214,18,50,89,0.398,0.824,0.278,22,41,0
2015-01-07,Bulls,Jazz,2014,77,0.333,0.75,0.3,17,43,97,0.474,0.75,0.313,21,48,0
2015-01-07,Mavericks,Pistons,2014,95,0.437,0.722,0.273,24,43,108,0.443,0.857,0.476,22,60,0
2015-01-07,Nuggets,Magic,2014,93,0.446,0.769,0.412,22,47,90,0.398,0.75,0.364,21,42,1
2015-01-07,Timberwolves,Suns,2014,111,0.478,0.842,0.412,30,46,113,0.479,0.842,0.192,12,41,0
2015-01-07,Kings,Thunder,2014,104,0.391,0.786,0.526,18,52,83,0.326,0.696,0.3,16,54,1
2015-01-07,Warriors,Pacers,2014,117,0.495,0.75,0.429,30,39,102,0.457,0.957,0.231,24,41,1
2015-01-07,Clippers,Lakers,2014,114,0.471,0.733,0.364,29,42,89,0.435,0.588,0.25,21,46,1
2015-01-06,Bucks,Suns,2014,96,0.42,0.864,0.15,22,44,102,0.457,0.778,0.28,19,46,0
2015-01-06,Spurs,Pistons,2014,104,0.456,0.676,0.429,24,41,105,0.471,0.714,0.158,19,45,0
2015-01-05,76ers,Cavaliers,2014,95,0.481,0.8,0.304,31,43,92,0.388,0.682,0.367,23,43,1
2015-01-05,Celtics,Hornets,2014,95,0.396,0.696,0.389,22,33,104,0.487,0.957,0.316,22,48,0
2015-01-05,Nets,Mavericks,2014,88,0.393,0.826,0.12,20,52,96,0.394,0.632,0.37,24,51,0
2015-01-05,Bulls,Rockets,2014,114,0.482,0.9,0.294,27,47,105,0.461,0.6,0.32,25,41,1
2015-01-05,Grizzlies,Knicks,2014,105,0.524,0.632,0.467,25,45,83,0.434,0.692,0.308,25,37,1
2015-01-05,Timberwolves,Nuggets,2014,101,0.427,0.833,0.417,21,42,110,0.548,0.688,0.368,26,41,0
2015-01-05,Pelicans,Wizards,2014,85,0.446,0.765,0.316,19,39,92,0.481,0.824,0.2,23,40,0
2015-01-05,Jazz,Pacers,2014,101,0.432,0.794,0.174,16,41,105,0.473,0.933,0.538,20,35,0
2015-01-05,Trail Blazers,Lakers,2014,98,0.398,0.875,0.423,18,45,94,0.42,0.8,0.286,20,49,1
2015-01-05,Warriors,Thunder,2014,117,0.466,0.625,0.536,27,54,91,0.306,0.765,0.179,19,59,1
2015-01-05,Clippers,Hawks,2014,98,0.446,0.758,0.28,23,45,107,0.444,0.667,0.481,25,41,0
2015-01-04,Cavaliers,Mavericks,2014,90,0.407,0.706,0.32,26,38,109,0.564,0.818,0.462,30,36,0
2015-01-04,Pistons,Kings,2014,114,0.495,0.75,0.387,21,49,95,0.427,0.778,0.2,18,41,1
2015-01-04,Heat,Nets,2014,88,0.463,0.75,0.357,21,42,84,0.395,0.692,0.292,18,38,1
2015-01-04,Knicks,Bucks,2014,82,0.408,0.786,0.36,23,36,95,0.455,0.778,0.25,23,48,0
2015-01-04,Suns,Raptors,2014,125,0.539,0.75,0.348,26,41,109,0.458,0.828,0.346,22,43,1
2015-01-04,Lakers,Pacers,2014,88,0.38,0.933,0.333,14,37,87,0.367,0.722,0.286,21,50,1
2015-01-03,Magic,Hornets,2014,90,0.379,0.952,0.211,18,44,98,0.449,0.75,0.25,16,53,0
2015-01-03,Bulls,Celtics,2014,109,0.37,0.725,0.214,19,59,104,0.45,0.818,0.294,26,45,1
2015-01-03,Rockets,Heat,2014,115,0.494,0.714,0.419,21,48,79,0.441,0.6,0.235,20,33,1
2015-01-03,Timberwolves,Jazz,2014,89,0.395,0.833,0.316,17,37,101,0.507,0.667,0.55,23,47,0
2015-01-03,Spurs,Wizards,2014,101,0.551,0.611,0.25,27,38,92,0.488,0.615,0.286,23,31,1
2015-01-03,Nuggets,Grizzlies,2014,114,0.519,0.806,0.467,21,48,85,0.43,0.692,0.143,20,37,1
2015-01-03,Trail Blazers,Hawks,2014,107,0.452,0.833,0.394,24,44,115,0.512,0.742,0.353,17,46,0
2015-01-03,Clippers,76ers,2014,127,0.541,0.769,0.405,33,43,91,0.405,0.692,0.36,17,45,1
2015-01-02,Hornets,Cavaliers,2014,87,0.368,0.654,0.214,20,50,91,0.379,0.7,0.267,16,46,0
2015-01-02,Magic,Nets,2014,98,0.42,0.65,0.5,22,37,100,0.569,0.611,0.35,26,45,0
2015-01-02,Celtics,Mavericks,2014,101,0.427,0.684,0.353,22,38,119,0.469,0.941,0.481,24,52,0
2015-01-02,Knicks,Pistons,2014,81,0.352,0.5,0.417,18,47,97,0.5,0.571,0.394,24,49,0
2015-01-02,Pelicans,Rockets,2014,111,0.53,0.8,0.467,24,49,83,0.398,0.636,0.207,22,38,1
2015-01-02,Thunder,Wizards,2014,109,0.53,0.684,0.421,21,38,102,0.464,0.867,0.524,27,39,1
2015-01-02,Bucks,Pacers,2014,91,0.427,0.8,0.292,28,43,94,0.432,0.8,0.4,24,45,0
2015-01-02,Suns,76ers,2014,112,0.5,0.875,0.438,24,48,96,0.425,0.6,0.269,20,41,1
2015-01-02,Jazz,Hawks,2014,92,0.372,0.75,0.323,18,47,98,0.407,0.867,0.261,24,47,0
2015-01-02,Warriors,Raptors,2014,126,0.533,0.8,0.429,35,45,105,0.465,0.75,0.4,23,37,1
2015-01-02,Lakers,Grizzlies,2014,106,0.531,0.737,0.316,24,38,109,0.488,0.677,0.429,27,46,0
2015-01-01,Bulls,Nuggets,2014,106,0.418,0.88,0.533,22,46,101,0.402,0.815,0.357,19,57,1
2015-01-01,Timberwolves,Kings,2014,107,0.462,0.727,0.292,22,38,110,0.541,0.862,0.417,23,42,0
2014-12-31,Celtics,Kings,2014,106,0.468,0.867,0.238,32,49,84,0.368,0.643,0.133,12,46,1
2014-12-31,Pacers,Heat,2014,106,0.443,0.867,0.556,23,39,95,0.494,0.778,0.313,20,36,1
2014-12-31,Clippers,Knicks,2014,99,0.439,0.6,0.441,28,50,78,0.381,0.667,0.235,24,40,1
2014-12-31,Rockets,Hornets,2014,102,0.432,0.643,0.395,22,41,83,0.382,0.846,0.167,15,41,1
2014-12-31,Cavaliers,Bucks,2014,80,0.341,0.875,0.258,19,49,96,0.444,0.5,0.44,25,54,0
2014-12-31,Spurs,Pelicans,2014,95,0.438,0.611,0.25,24,48,93,0.382,0.85,0.286,15,52,1
2014-12-31,Thunder,Suns,2014,137,0.414,0.898,0.314,22,50,134,0.511,0.829,0.481,17,39,1
2014-12-30,Magic,Pistons,2014,86,0.447,0.6,0.2,19,42,109,0.465,0.517,0.424,22,54,0
2014-12-30,Hawks,Cavaliers,2014,109,0.506,0.731,0.345,23,44,101,0.44,0.667,0.419,23,42,1
2014-12-30,Bulls,Nets,2014,82,0.384,0.533,0.32,22,48,96,0.434,0.857,0.429,21,46,0
2014-12-30,Grizzlies,Spurs,2014,95,0.486,0.818,0.467,25,39,87,0.449,0.706,0.227,17,37,1
2014-12-30,Pelicans,Suns,2014,110,0.519,0.621,0.444,19,49,106,0.477,0.789,0.429,17,38,1
2014-12-30,Mavericks,Wizards,2014,114,0.524,0.69,0.533,21,34,87,0.446,0.63,0.333,22,48,1
2014-12-30,Nuggets,Lakers,2014,103,0.448,0.63,0.308,25,39,111,0.526,0.654,0.56,31,42,0
2014-12-30,Jazz,Timberwolves,2014,100,0.481,0.773,0.368,16,43,94,0.463,0.714,0.471,26,34,1
2014-12-30,Trail Blazers,Raptors,2014,102,0.4,0.778,0.333,21,51,97,0.404,0.867,0.182,14,49,1
2014-12-30,Warriors,76ers,2014,126,0.561,0.815,0.429,38,42,86,0.384,0.609,0.3,16,48,1
2014-12-29,Hornets,Bucks,2014,94,0.367,0.808,0.28,20,48,104,0.471,0.857,0.286,21,42,0
2014-12-29,Pacers,Bulls,2014,90,0.434,0.619,0.385,18,44,92,0.345,0.879,0.385,17,46,0
2014-12-29,Nets,Kings,2014,107,0.45,0.692,0.381,20,40,99,0.487,0.8,0.45,22,44,1
2014-12-29,Heat,Magic,2014,101,0.524,0.7,0.5,18,36,102,0.532,0.692,0.44,21,34,0
2014-12-29,Rockets,Wizards,2014,103,0.465,0.609,0.31,19,38,104,0.479,0.929,0.444,21,35,0
2014-12-29,Clippers,Jazz,2014,101,0.457,0.773,0.435,24,41,97,0.413,0.591,0.421,26,52,1
2014-12-28,Cavaliers,Pistons,2014,80,0.378,0.765,0.172,25,46,103,0.451,0.444,0.548,21,47,0
2014-12-28,Spurs,Rockets,2014,110,0.47,0.875,0.367,22,38,106,0.494,0.581,0.364,20,42,1
2014-12-28,Mavericks,Thunder,2014,112,0.443,0.857,0.323,26,37,107,0.5,0.571,0.357,21,53,1
2014-12-28,Trail Blazers,Knicks,2014,101,0.469,0.75,0.444,25,48,79,0.333,0.667,0.259,19,49,1
2014-12-28,Nuggets,Raptors,2014,102,0.425,0.706,0.235,18,49,116,0.489,0.625,0.435,23,44,0
2014-12-28,Lakers,Suns,2014,107,0.519,0.55,0.6,22,35,116,0.506,0.792,0.409,24,45,0
2014-12-27,Clippers,Raptors,2014,98,0.457,0.8,0.48,26,43,110,0.477,0.789,0.382,25,43,0
2014-12-27,Hornets,Magic,2014,94,0.419,0.778,0.333,18,41,102,0.458,0.75,0.4,22,40,0
2014-12-27,Wizards,Celtics,2014,101,0.5,0.6,0.385,28,48,88,0.405,0.75,0.25,17,36,1
2014-12-27,Heat,Grizzlies,2014,95,0.514,0.714,0.3,18,33,103,0.466,0.757,0.438,22,32,0
2014-12-27,Bulls,Pelicans,2014,107,0.461,0.864,0.3,19,45,100,0.466,0.875,0.286,18,37,1
2014-12-27,Nets,Pacers,2014,85,0.364,0.815,0.28,15,35,110,0.512,0.722,0.5,33,45,0
2014-12-27,Bucks,Hawks,2014,85,0.388,0.786,0.4,21,47,90,0.367,0.789,0.31,25,51,0
2014-12-27,Jazz,76ers,2014,88,0.357,0.857,0.174,17,55,71,0.324,0.643,0.192,11,44,1
2014-12-27,Kings,Knicks,2014,135,0.551,0.879,0.5,23,39,129,0.495,0.844,0.3,30,43,1
2014-12-27,Warriors,Timberwolves,2014,110,0.466,0.81,0.393,32,43,97,0.442,0.583,0.421,29,47,1
2014-12-26,Celtics,Nets,2014,107,0.517,0.727,0.375,32,37,109,0.494,0.714,0.333,19,43,0
2014-12-26,Magic,Cavaliers,2014,89,0.493,0.667,0.429,25,36,98,0.413,0.923,0.267,19,37,0
2014-12-26,Hawks,Bucks,2014,77,0.408,0.786,0.174,20,38,107,0.506,0.826,0.421,28,40,0
2014-12-26,Pistons,Pacers,2014,119,0.547,0.517,0.385,25,42,109,0.506,0.727,0.45,25,44,1
2014-12-26,Grizzlies,Rockets,2014,111,0.413,0.783,0.292,31,44,117,0.451,0.75,0.412,25,54,0
2014-12-26,Pelicans,Spurs,2014,97,0.417,0.875,0.353,25,44,90,0.493,0.714,0.429,25,39,1
2014-12-26,Thunder,Hornets,2014,98,0.409,0.857,0.296,18,57,75,0.287,0.769,0.208,12,52,1
2014-12-26,Mavericks,Lakers,2014,102,0.506,0.542,0.278,20,40,98,0.364,0.75,0.379,20,63,1
2014-12-26,Nuggets,Timberwolves,2014,106,0.411,0.781,0.158,18,62,102,0.398,0.708,0.2,29,44,1
2014-12-26,Trail Blazers,76ers,2014,114,0.477,0.857,0.419,25,48,93,0.444,0.545,0.214,16,42,1
2014-12-26,Kings,Suns,2014,106,0.441,0.708,0.35,18,48,115,0.489,0.75,0.424,25,46,0
2014-12-25,Knicks,Wizards,2014,91,0.45,0.789,0.182,17,36,102,0.512,0.7,0.438,25,45,0
2014-12-25,Spurs,Thunder,2014,106,0.519,0.714,0.304,33,38,114,0.519,0.553,0.6,25,47,0
2014-12-25,Heat,Cavaliers,2014,101,0.476,0.824,0.333,27,43,91,0.444,0.636,0.231,16,37,1
2014-12-25,Bulls,Lakers,2014,113,0.488,0.76,0.417,27,57,93,0.391,0.762,0.313,18,39,1
2014-12-25,Clippers,Warriors,2014,100,0.391,0.742,0.281,18,50,86,0.425,0.545,0.214,24,44,1
2014-12-23,Cavaliers,Timberwolves,2014,125,0.524,0.806,0.5,24,38,104,0.443,0.759,0.308,25,40,1
2014-12-23,Pacers,Pelicans,2014,96,0.5,0.722,0.333,24,38,84,0.398,0.737,0.2,15,46,1
2014-12-23,Magic,Celtics,2014,100,0.47,0.652,0.389,23,45,95,0.388,0.759,0.304,22,45,1
2014-12-23,Wizards,Bulls,2014,91,0.427,0.625,0.556,21,41,99,0.459,0.667,0.294,20,52,0
2014-12-23,Hawks,Clippers,2014,107,0.447,0.771,0.522,28,43,104,0.402,0.679,0.379,26,51,1
2014-12-23,Nets,Nuggets,2014,102,0.473,0.714,0.261,21,39,96,0.439,0.773,0.28,15,51,1
2014-12-23,Heat,76ers,2014,87,0.413,0.722,0.308,13,39,91,0.429,0.741,0.263,11,42,0
2014-12-23,Bucks,Hornets,2014,101,0.476,0.75,0.381,25,40,108,0.439,0.778,0.381,21,43,0
2014-12-23,Thunder,Trail Blazers,2014,111,0.455,0.867,0.316,20,53,115,0.418,0.917,0.548,22,46,0
2014-12-23,Suns,Mavericks,2014,124,0.454,0.719,0.394,30,44,115,0.466,0.828,0.36,22,49,1
2014-12-23,Lakers,Warriors,2014,115,0.517,0.647,0.462,28,42,105,0.464,0.882,0.462,20,39,1
2014-12-22,Hornets,Nuggets,2014,110,0.538,0.667,0.421,23,44,82,0.378,0.75,0.111,11,37,1
2014-12-22,Bulls,Raptors,2014,129,0.541,0.915,0.5,20,41,120,0.44,0.719,0.3,15,37,1
2014-12-22,Rockets,Trail Blazers,2014,110,0.471,0.75,0.361,22,42,95,0.447,0.944,0.37,19,35,1
2014-12-22,Grizzlies,Jazz,2014,91,0.442,0.889,0.304,22,34,97,0.453,0.741,0.474,20,49,0
2014-12-22,Mavericks,Hawks,2014,102,0.433,0.65,0.393,23,47,105,0.494,0.667,0.368,26,43,0
2014-12-22,Spurs,Clippers,2014,125,0.636,0.636,0.565,37,33,118,0.5,0.759,0.417,23,36,1
2014-12-22,Warriors,Kings,2014,128,0.538,0.875,0.36,36,45,108,0.478,0.667,0.471,31,39,1
